Date,year,month,POONDI,CHOLAVARAM,REDHILLS,CHEMBARAMBAKKAM,Total
2010-10-28,2010,10,1639.0,408.0,1358.0,1466.0,4871.0
2010-10-29,2010,10,1682.0,409.0,1408.0,1506.0,5005.0
2010-10-30,2010,10,1728.0,414.0,1532.0,1523.0,5197.0
2010-10-31,2010,10,1765.0,421.0,1552.0,1527.0,5265.0
2010-11-01,2010,11,1795.0,431.0,1581.0,1527.0,5334.0
2010-11-02,2010,11,1829.0,440.0,1619.0,1519.0,5407.0
2010-11-03,2010,11,1850.0,451.0,1646.0,1511.0,5458.0
2010-11-04,2010,11,1889.0,451.0,1666.0,1503.0,5509.0
2010-11-05,2010,11,1963.0,451.0,1700.0,1495.0,5609.0
2010-11-06,2010,11,2018.0,451.0,1729.0,1495.0,5693.0
2010-11-07,2010,11,2064.0,453.0,1764.0,1504.0,5785.0
2010-11-08,2010,11,2111.0,460.0,1848.0,1539.0,5958.0
2010-11-09,2010,11,2155.0,460.0,1870.0,1544.0,6029.0
2010-11-10,2010,11,2169.0,460.0,1886.0,1572.0,6087.0
2010-11-11,2010,11,2179.0,463.0,1908.0,1615.0,6165.0
2010-11-12,2010,11,2203.0,465.0,1925.0,1634.0,6227.0
2010-11-13,2010,11,2190.0,480.0,1940.0,1651.0,6261.0
2010-11-14,2010,11,2169.0,485.0,1955.0,1670.0,6279.0
2010-11-15,2010,11,2148.0,487.0,1969.0,1681.0,6285.0
2010-11-16,2010,11,2190.0,499.0,2013.0,1698.0,6400.0
2010-11-17,2010,11,2246.0,524.0,2103.0,1767.0,6640.0
2010-11-18,2010,11,2393.0,558.0,2150.0,1818.0,6919.0
2010-11-19,2010,11,2633.0,584.0,2185.0,1854.0,7256.0
2010-11-20,2010,11,2755.0,606.0,2214.0,1877.0,7452.0
2010-11-21,2010,11,2820.0,630.0,2250.0,1924.0,7624.0
2010-11-22,2010,11,2842.0,645.0,2292.0,1951.0,7730.0
2010-11-23,2010,11,2854.0,660.0,2328.0,1973.0,7815.0
2010-11-24,2010,11,2851.0,675.0,2365.0,2000.0,7891.0
2010-11-25,2010,11,2854.0,683.0,2415.0,2030.0,7982.0
2010-11-26,2010,11,2854.0,685.0,2465.0,2049.0,8053.0
2010-11-27,2010,11,2851.0,685.0,2513.0,2069.0,8118.0
2010-11-28,2010,11,2848.0,685.0,2552.0,2109.0,8194.0
2010-11-29,2010,11,2829.0,685.0,2591.0,2128.0,8233.0
2010-11-30,2010,11,2817.0,685.0,2630.0,2150.0,8282.0
2010-12-01,2010,12,2823.0,698.0,2695.0,2202.0,8418.0
2010-12-02,2010,12,2861.0,728.0,2777.0,2326.0,8692.0
2010-12-03,2010,12,2982.0,763.0,2837.0,2432.0,9014.0
2010-12-04,2010,12,3064.0,776.0,2896.0,2481.0,9217.0
2010-12-05,2010,12,3051.0,776.0,2956.0,2525.0,9308.0
2010-12-06,2010,12,3022.0,802.0,3050.0,2616.0,9490.0
2010-12-07,2010,12,3002.0,881.0,3158.0,2838.0,9879.0
2010-12-08,2010,12,3018.0,881.0,3131.0,2892.0,9922.0
2010-12-09,2010,12,3018.0,881.0,3131.0,2855.0,9885.0
2010-12-10,2010,12,3025.0,881.0,3150.0,2855.0,9911.0
2010-12-11,2010,12,3038.0,881.0,3150.0,2862.0,9931.0
2010-12-12,2010,12,3035.0,881.0,3150.0,2857.0,9923.0
2010-12-13,2010,12,3054.0,881.0,3158.0,2889.0,9982.0
2010-12-14,2010,12,3098.0,881.0,3160.0,2895.0,10034.0
2010-12-15,2010,12,3135.0,881.0,3163.0,2908.0,10087.0
2010-12-16,2010,12,3231.0,881.0,3163.0,2921.0,10196.0
2010-12-17,2010,12,3231.0,881.0,3182.0,2960.0,10254.0
2010-12-18,2010,12,3231.0,881.0,3184.0,2986.0,10282.0
2010-12-19,2010,12,3231.0,881.0,3187.0,2986.0,10285.0
2010-12-20,2010,12,3231.0,881.0,3192.0,2991.0,10295.0
2010-12-21,2010,12,3231.0,881.0,3195.0,2999.0,10306.0
2010-12-22,2010,12,3231.0,881.0,3195.0,2999.0,10306.0
2010-12-23,2010,12,3231.0,878.0,3192.0,2999.0,10300.0
2010-12-24,2010,12,3231.0,872.0,3190.0,2999.0,10292.0
2010-12-25,2010,12,3231.0,861.0,3190.0,3043.0,10325.0
2010-12-26,2010,12,3231.0,846.0,3190.0,3070.0,10337.0
2010-12-27,2010,12,3231.0,828.0,3190.0,3115.0,10364.0
2010-12-28,2010,12,3231.0,825.0,3192.0,3120.0,10368.0
2010-12-29,2010,12,3231.0,823.0,3203.0,3123.0,10380.0
2010-12-30,2010,12,3231.0,820.0,3214.0,3130.0,10395.0
2010-12-31,2010,12,3231.0,818.0,3225.0,3130.0,10404.0
2011-01-01,2011,1,3231.0,816.0,3235.0,3130.0,10412.0
2011-01-02,2011,1,3231.0,814.0,3243.0,3130.0,10418.0
2011-01-03,2011,1,3231.0,814.0,3254.0,3149.0,10448.0
2011-01-04,2011,1,3231.0,819.0,3284.0,3149.0,10483.0
2011-01-05,2011,1,3231.0,822.0,3300.0,3149.0,10502.0
2011-01-06,2011,1,3231.0,825.0,3286.0,3156.0,10498.0
2011-01-07,2011,1,3231.0,828.0,3273.0,3161.0,10493.0
2011-01-08,2011,1,3231.0,832.0,3259.0,3164.0,10486.0
2011-01-09,2011,1,3231.0,837.0,3254.0,3164.0,10486.0
2011-01-10,2011,1,3231.0,847.0,3251.0,3172.0,10501.0
2011-01-11,2011,1,3231.0,865.0,3246.0,3177.0,10519.0
2011-01-12,2011,1,3231.0,881.0,3241.0,3184.0,10537.0
2011-01-13,2011,1,3231.0,881.0,3241.0,3189.0,10542.0
2011-01-14,2011,1,3231.0,881.0,3259.0,3197.0,10568.0
2011-01-15,2011,1,3231.0,881.0,3259.0,3197.0,10568.0
2011-01-16,2011,1,3231.0,881.0,3259.0,3197.0,10568.0
2011-01-17,2011,1,3231.0,881.0,3259.0,3197.0,10568.0
2011-01-18,2011,1,3231.0,881.0,3259.0,3192.0,10563.0
2011-01-19,2011,1,3231.0,881.0,3259.0,3189.0,10560.0
2011-01-20,2011,1,3231.0,881.0,3259.0,3184.0,10555.0
2011-01-21,2011,1,3231.0,881.0,3259.0,3179.0,10550.0
2011-01-22,2011,1,3231.0,881.0,3259.0,3168.0,10539.0
2011-01-23,2011,1,3231.0,881.0,3259.0,3166.0,10537.0
2011-01-24,2011,1,3231.0,881.0,3259.0,3161.0,10532.0
2011-01-25,2011,1,3231.0,881.0,3259.0,3156.0,10527.0
2011-01-26,2011,1,3231.0,879.0,3259.0,3151.0,10520.0
2011-01-27,2011,1,3231.0,877.0,3259.0,3146.0,10513.0
2011-01-28,2011,1,3231.0,866.0,3259.0,3136.0,10492.0
2011-01-29,2011,1,3213.0,855.0,3259.0,3125.0,10452.0
2011-01-30,2011,1,3186.0,843.0,3259.0,3110.0,10398.0
2011-01-31,2011,1,3135.0,843.0,3259.0,3094.0,10331.0
2011-02-01,2011,2,3108.0,840.0,3254.0,3080.0,10282.0
2011-02-02,2011,2,3081.0,837.0,3249.0,3066.0,10233.0
2011-02-03,2011,2,3054.0,834.0,3243.0,3053.0,10184.0
2011-02-04,2011,2,3028.0,831.0,3238.0,3040.0,10137.0
2011-02-05,2011,2,3009.0,828.0,3230.0,3028.0,10095.0
2011-02-06,2011,2,2986.0,825.0,3222.0,3007.0,10040.0
2011-02-07,2011,2,2966.0,822.0,3214.0,2994.0,9996.0
2011-02-08,2011,2,2950.0,819.0,3206.0,2981.0,9956.0
2011-02-09,2011,2,2934.0,816.0,3198.0,2968.0,9916.0
2011-02-10,2011,2,2921.0,813.0,3187.0,2955.0,9876.0
2011-02-11,2011,2,2902.0,810.0,3176.0,2942.0,9830.0
2011-02-12,2011,2,2889.0,807.0,3166.0,2929.0,9791.0
2011-02-13,2011,2,2873.0,804.0,3155.0,2916.0,9748.0
2011-02-14,2011,2,2858.0,801.0,3144.0,2903.0,9706.0
2011-02-15,2011,2,2845.0,798.0,3133.0,2889.0,9665.0
2011-02-16,2011,2,2829.0,795.0,3123.0,2875.0,9622.0
2011-02-17,2011,2,2814.0,792.0,3112.0,2861.0,9579.0
2011-02-18,2011,2,2801.0,789.0,3100.0,2847.0,9537.0
2011-02-19,2011,2,2786.0,786.0,3088.0,2833.0,9493.0
2011-02-20,2011,2,2773.0,782.0,3076.0,2819.0,9450.0
2011-02-21,2011,2,2758.0,779.0,3066.0,2805.0,9408.0
2011-02-22,2011,2,2770.0,776.0,3066.0,2805.0,9417.0
2011-02-23,2011,2,2779.0,778.0,3100.0,2805.0,9462.0
2011-02-24,2011,2,2786.0,782.0,3128.0,2797.0,9493.0
2011-02-25,2011,2,2776.0,782.0,3136.0,2784.0,9478.0
2011-02-26,2011,2,2764.0,779.0,3128.0,2770.0,9441.0
2011-02-27,2011,2,2752.0,776.0,3120.0,2755.0,9403.0
2011-02-28,2011,2,2739.0,773.0,3112.0,2740.0,9364.0
2011-03-01,2011,3,2733.0,770.0,3106.0,2725.0,9334.0
2011-03-02,2011,3,2724.0,767.0,3100.0,2709.0,9300.0
2011-03-03,2011,3,2718.0,764.0,3092.0,2693.0,9267.0
2011-03-04,2011,3,2712.0,761.0,3086.0,2677.0,9236.0
2011-03-05,2011,3,2706.0,758.0,3080.0,2661.0,9205.0
2011-03-06,2011,3,2700.0,755.0,3074.0,2645.0,9174.0
2011-03-07,2011,3,2693.0,752.0,3068.0,2628.0,9141.0
2011-03-08,2011,3,2687.0,749.0,3062.0,2612.0,9110.0
2011-03-09,2011,3,2681.0,746.0,3052.0,2596.0,9075.0
2011-03-10,2011,3,2675.0,743.0,3042.0,2579.0,9039.0
2011-03-11,2011,3,2669.0,740.0,3030.0,2564.0,9003.0
2011-03-12,2011,3,2660.0,737.0,3018.0,2547.0,8962.0
2011-03-13,2011,3,2651.0,734.0,3006.0,2530.0,8921.0
2011-03-14,2011,3,2642.0,731.0,2994.0,2513.0,8880.0
2011-03-15,2011,3,2633.0,728.0,2982.0,2496.0,8839.0
2011-03-16,2011,3,2624.0,725.0,2970.0,2479.0,8798.0
2011-03-17,2011,3,2618.0,722.0,2958.0,2462.0,8760.0
2011-03-18,2011,3,2612.0,719.0,2946.0,2445.0,8722.0
2011-03-19,2011,3,2606.0,716.0,2932.0,2429.0,8683.0
2011-03-20,2011,3,2600.0,713.0,2916.0,2412.0,8641.0
2011-03-21,2011,3,2595.0,710.0,2896.0,2396.0,8597.0
2011-03-22,2011,3,2589.0,707.0,2876.0,2379.0,8551.0
2011-03-23,2011,3,2583.0,704.0,2858.0,2362.0,8507.0
2011-03-24,2011,3,2577.0,701.0,2840.0,2346.0,8464.0
2011-03-25,2011,3,2571.0,698.0,2823.0,2329.0,8421.0
2011-03-26,2011,3,2565.0,695.0,2805.0,2312.0,8377.0
2011-03-27,2011,3,2559.0,692.0,2788.0,2295.0,8334.0
2011-03-28,2011,3,2553.0,689.0,2770.0,2278.0,8290.0
2011-03-29,2011,3,2547.0,686.0,2753.0,2261.0,8247.0
2011-03-30,2011,3,2542.0,683.0,2736.0,2244.0,8205.0
2011-03-31,2011,3,2536.0,680.0,2720.0,2227.0,8163.0
2011-04-01,2011,4,2530.0,678.0,2705.0,2210.0,8123.0
2011-04-02,2011,4,2524.0,676.0,2688.0,2193.0,8081.0
2011-04-03,2011,4,2518.0,674.0,2669.0,2176.0,8037.0
2011-04-04,2011,4,2513.0,672.0,2653.0,2159.0,7997.0
2011-04-05,2011,4,2507.0,670.0,2636.0,2143.0,7956.0
2011-04-06,2011,4,2501.0,668.0,2620.0,2126.0,7915.0
2011-04-07,2011,4,2495.0,666.0,2605.0,2109.0,7875.0
2011-04-08,2011,4,2489.0,664.0,2589.0,2092.0,7834.0
2011-04-09,2011,4,2484.0,662.0,2575.0,2075.0,7796.0
2011-04-10,2011,4,2478.0,660.0,2559.0,2058.0,7755.0
2011-04-11,2011,4,2472.0,658.0,2544.0,2041.0,7715.0
2011-04-12,2011,4,2467.0,656.0,2528.0,2024.0,7675.0
2011-04-13,2011,4,2461.0,654.0,2511.0,2007.0,7633.0
2011-04-14,2011,4,2455.0,651.0,2493.0,1990.0,7589.0
2011-04-15,2011,4,2449.0,648.0,2475.0,1973.0,7545.0
2011-04-16,2011,4,2444.0,645.0,2459.0,1956.0,7504.0
2011-04-17,2011,4,2438.0,642.0,2442.0,1939.0,7461.0
2011-04-18,2011,4,2432.0,639.0,2424.0,1922.0,7417.0
2011-04-19,2011,4,2424.0,636.0,2407.0,1905.0,7372.0
2011-04-20,2011,4,2418.0,633.0,2390.0,1888.0,7329.0
2011-04-21,2011,4,2410.0,630.0,2375.0,1871.0,7286.0
2011-04-22,2011,4,2404.0,628.0,2363.0,1856.0,7251.0
2011-04-23,2011,4,2412.0,633.0,2371.0,1844.0,7260.0
2011-04-24,2011,4,2415.0,633.0,2365.0,1826.0,7239.0
2011-04-25,2011,4,2415.0,631.0,2349.0,1811.0,7206.0
2011-04-26,2011,4,2410.0,631.0,2339.0,1796.0,7176.0
2011-04-27,2011,4,2404.0,630.0,2324.0,1781.0,7139.0
2011-04-28,2011,4,2398.0,629.0,2309.0,1766.0,7102.0
2011-04-29,2011,4,2393.0,627.0,2292.0,1751.0,7063.0
2011-04-30,2011,4,2387.0,625.0,2276.0,1735.0,7023.0
2011-05-01,2011,5,2381.0,624.0,2263.0,1719.0,6987.0
2011-05-02,2011,5,2373.0,622.0,2248.0,1704.0,6947.0
2011-05-03,2011,5,2354.0,619.0,2234.0,1689.0,6896.0
2011-05-04,2011,5,2331.0,617.0,2218.0,1689.0,6855.0
2011-05-05,2011,5,2309.0,614.0,2205.0,1693.0,6821.0
2011-05-06,2011,5,2285.0,611.0,2193.0,1697.0,6786.0
2011-05-07,2011,5,2260.0,608.0,2180.0,1701.0,6749.0
2011-05-08,2011,5,2236.0,605.0,2167.0,1705.0,6713.0
2011-05-09,2011,5,2211.0,602.0,2152.0,1709.0,6674.0
2011-05-10,2011,5,2187.0,599.0,2136.0,1713.0,6635.0
2011-05-11,2011,5,2163.0,596.0,2118.0,1717.0,6594.0
2011-05-12,2011,5,2140.0,577.0,2118.0,1721.0,6556.0
2011-05-13,2011,5,2116.0,558.0,2118.0,1725.0,6517.0
2011-05-14,2011,5,2093.0,539.0,2118.0,1729.0,6479.0
2011-05-15,2011,5,2069.0,519.0,2118.0,1733.0,6439.0
2011-05-16,2011,5,2046.0,499.0,2118.0,1737.0,6400.0
2011-05-17,2011,5,2023.0,478.0,2120.0,1741.0,6362.0
2011-05-18,2011,5,2000.0,460.0,2120.0,1745.0,6325.0
2011-05-19,2011,5,1978.0,441.0,2122.0,1749.0,6290.0
2011-05-20,2011,5,1953.0,424.0,2124.0,1753.0,6254.0
2011-05-21,2011,5,1936.0,411.0,2131.0,1784.0,6262.0
2011-05-22,2011,5,1916.0,393.0,2143.0,1800.0,6252.0
2011-05-23,2011,5,1894.0,376.0,2155.0,1802.0,6227.0
2011-05-24,2011,5,1872.0,357.0,2167.0,1806.0,6202.0
2011-05-25,2011,5,1850.0,338.0,2178.0,1808.0,6174.0
2011-05-26,2011,5,1826.0,324.0,2189.0,1810.0,6149.0
2011-05-27,2011,5,1805.0,305.0,2201.0,1812.0,6123.0
2011-05-28,2011,5,1784.0,286.0,2203.0,1814.0,6087.0
2011-05-29,2011,5,1763.0,267.0,2205.0,1816.0,6051.0
2011-05-30,2011,5,1742.0,250.0,2207.0,1818.0,6017.0
2011-05-31,2011,5,1721.0,233.0,2207.0,1820.0,5981.0
2011-06-01,2011,6,1700.0,218.0,2207.0,1822.0,5947.0
2011-06-02,2011,6,1703.0,207.0,2207.0,1850.0,5967.0
2011-06-03,2011,6,1680.0,207.0,2207.0,1871.0,5965.0
2011-06-04,2011,6,1657.0,191.0,2203.0,1879.0,5930.0
2011-06-05,2011,6,1635.0,179.0,2193.0,1881.0,5888.0
2011-06-06,2011,6,1613.0,169.0,2185.0,1883.0,5850.0
2011-06-07,2011,6,1604.0,162.0,2198.0,1893.0,5857.0
2011-06-08,2011,6,1591.0,152.0,2192.0,1891.0,5826.0
2011-06-09,2011,6,1578.0,142.0,2184.0,1887.0,5791.0
2011-06-10,2011,6,1565.0,137.0,2171.0,1883.0,5756.0
2011-06-11,2011,6,1552.0,131.0,2160.0,1877.0,5720.0
2011-06-12,2011,6,1539.0,125.0,2150.0,1871.0,5685.0
2011-06-13,2011,6,1525.0,120.0,2139.0,1865.0,5649.0
2011-06-14,2011,6,1510.0,115.0,2125.0,1861.0,5611.0
2011-06-15,2011,6,1495.0,110.0,2121.0,1871.0,5597.0
2011-06-16,2011,6,1481.0,105.0,2110.0,1867.0,5563.0
2011-06-17,2011,6,1467.0,100.0,2097.0,1859.0,5523.0
2011-06-18,2011,6,1452.0,98.0,2080.0,1852.0,5482.0
2011-06-19,2011,6,1438.0,96.0,2068.0,1844.0,5446.0
2011-06-20,2011,6,1424.0,94.0,2052.0,1837.0,5407.0
2011-06-21,2011,6,1410.0,93.0,2033.0,1830.0,5366.0
2011-06-22,2011,6,1387.0,92.0,2016.0,1822.0,5317.0
2011-06-23,2011,6,1338.0,91.0,1999.0,1832.0,5260.0
2011-06-24,2011,6,1301.0,90.0,1982.0,1859.0,5232.0
2011-06-25,2011,6,1266.0,90.0,1965.0,1885.0,5206.0
2011-06-26,2011,6,1236.0,90.0,1950.0,1908.0,5184.0
2011-06-27,2011,6,1211.0,90.0,1935.0,1928.0,5164.0
2011-06-28,2011,6,1189.0,90.0,1923.0,1939.0,5141.0
2011-06-29,2011,6,1182.0,90.0,1909.0,1958.0,5139.0
2011-06-30,2011,6,1180.0,90.0,1896.0,1971.0,5137.0
2011-07-01,2011,7,1180.0,90.0,1883.0,1983.0,5136.0
2011-07-02,2011,7,1202.0,90.0,1870.0,2000.0,5162.0
2011-07-03,2011,7,1220.0,90.0,1860.0,2050.0,5220.0
2011-07-04,2011,7,1230.0,90.0,1846.0,2069.0,5235.0
2011-07-05,2011,7,1243.0,90.0,1833.0,2093.0,5259.0
2011-07-06,2011,7,1259.0,90.0,1820.0,2112.0,5281.0
2011-07-07,2011,7,1286.0,90.0,1820.0,2154.0,5350.0
2011-07-08,2011,7,1308.0,90.0,1808.0,2176.0,5382.0
2011-07-09,2011,7,1329.0,90.0,1794.0,2196.0,5409.0
2011-07-10,2011,7,1348.0,92.0,1782.0,2214.0,5436.0
2011-07-11,2011,7,1369.0,95.0,1768.0,2231.0,5463.0
2011-07-12,2011,7,1392.0,97.0,1753.0,2254.0,5496.0
2011-07-13,2011,7,1412.0,98.0,1749.0,2261.0,5520.0
2011-07-14,2011,7,1430.0,100.0,1749.0,2264.0,5543.0
2011-07-15,2011,7,1450.0,101.0,1749.0,2264.0,5564.0
2011-07-16,2011,7,1475.0,101.0,1748.0,2264.0,5588.0
2011-07-17,2011,7,1500.0,101.0,1745.0,2266.0,5612.0
2011-07-18,2011,7,1523.0,100.0,1741.0,2268.0,5632.0
2011-07-19,2011,7,1544.0,99.0,1737.0,2270.0,5650.0
2011-07-20,2011,7,1567.0,98.0,1733.0,2284.0,5682.0
2011-07-21,2011,7,1587.0,97.0,1730.0,2294.0,5708.0
2011-07-22,2011,7,1604.0,96.0,1727.0,2300.0,5727.0
2011-07-23,2011,7,1615.0,95.0,1725.0,2314.0,5749.0
2011-07-24,2011,7,1624.0,94.0,1725.0,2320.0,5763.0
2011-07-25,2011,7,1637.0,93.0,1722.0,2320.0,5772.0
2011-07-26,2011,7,1651.0,92.0,1722.0,2320.0,5785.0
2011-07-27,2011,7,1682.0,92.0,1722.0,2351.0,5847.0
2011-07-28,2011,7,1709.0,92.0,1735.0,2389.0,5925.0
2011-07-29,2011,7,1737.0,92.0,1735.0,2403.0,5967.0
2011-07-30,2011,7,1756.0,92.0,1733.0,2415.0,5996.0
2011-07-31,2011,7,1777.0,92.0,1732.0,2427.0,6028.0
2011-08-01,2011,8,1798.0,92.0,1732.0,2438.0,6060.0
2011-08-02,2011,8,1817.0,92.0,1732.0,2450.0,6091.0
2011-08-03,2011,8,1836.0,92.0,1732.0,2462.0,6122.0
2011-08-04,2011,8,1857.0,91.0,1732.0,2474.0,6154.0
2011-08-05,2011,8,1879.0,90.0,1730.0,2488.0,6187.0
2011-08-06,2011,8,1911.0,90.0,1741.0,2513.0,6255.0
2011-08-07,2011,8,1933.0,90.0,1741.0,2525.0,6289.0
2011-08-08,2011,8,1955.0,90.0,1738.0,2532.0,6315.0
2011-08-09,2011,8,1983.0,89.0,1743.0,2552.0,6367.0
2011-08-10,2011,8,2006.0,88.0,1741.0,2569.0,6404.0
2011-08-11,2011,8,2041.0,88.0,1751.0,2613.0,6493.0
2011-08-12,2011,8,2067.0,88.0,1751.0,2630.0,6536.0
2011-08-13,2011,8,2077.0,88.0,1751.0,2643.0,6559.0
2011-08-14,2011,8,2056.0,88.0,1751.0,2653.0,6548.0
2011-08-15,2011,8,2028.0,88.0,1751.0,2665.0,6532.0
2011-08-16,2011,8,2006.0,88.0,1751.0,2678.0,6523.0
2011-08-17,2011,8,1975.0,88.0,1749.0,2690.0,6502.0
2011-08-18,2011,8,1948.0,88.0,1748.0,2735.0,6519.0
2011-08-19,2011,8,1955.0,88.0,1763.0,2748.0,6554.0
2011-08-20,2011,8,1958.0,88.0,1758.0,2748.0,6552.0
2011-08-21,2011,8,2008.0,104.0,1820.0,2807.0,6739.0
2011-08-22,2011,8,2033.0,113.0,1833.0,2822.0,6801.0
2011-08-23,2011,8,2059.0,122.0,1838.0,2820.0,6839.0
2011-08-24,2011,8,2082.0,130.0,1843.0,2812.0,6867.0
2011-08-25,2011,8,2134.0,133.0,1903.0,2838.0,7008.0
2011-08-26,2011,8,2158.0,133.0,1925.0,2845.0,7061.0
2011-08-27,2011,8,2193.0,131.0,1953.0,2862.0,7139.0
2011-08-28,2011,8,2211.0,127.0,1970.0,2878.0,7186.0
2011-08-29,2011,8,2233.0,126.0,1980.0,2875.0,7214.0
2011-08-30,2011,8,2257.0,125.0,1992.0,2863.0,7237.0
2011-08-31,2011,8,2285.0,124.0,2004.0,2853.0,7266.0
2011-09-01,2011,9,2312.0,123.0,2018.0,2845.0,7298.0
2011-09-02,2011,9,2340.0,122.0,2033.0,2838.0,7333.0
2011-09-03,2011,9,2367.0,121.0,2047.0,2827.0,7362.0
2011-09-04,2011,9,2393.0,120.0,2061.0,2820.0,7394.0
2011-09-05,2011,9,2418.0,119.0,2076.0,2812.0,7425.0
2011-09-06,2011,9,2447.0,118.0,2090.0,2825.0,7480.0
2011-09-07,2011,9,2472.0,117.0,2104.0,2817.0,7510.0
2011-09-08,2011,9,2489.0,116.0,2122.0,2807.0,7534.0
2011-09-09,2011,9,2501.0,116.0,2148.0,2802.0,7567.0
2011-09-10,2011,9,2515.0,116.0,2175.0,2791.0,7597.0
2011-09-11,2011,9,2527.0,116.0,2194.0,2776.0,7613.0
2011-09-12,2011,9,2539.0,114.0,2210.0,2763.0,7626.0
2011-09-13,2011,9,2565.0,116.0,2227.0,2769.0,7677.0
2011-09-14,2011,9,2621.0,116.0,2270.0,2757.0,7764.0
2011-09-15,2011,9,2663.0,116.0,2300.0,2746.0,7825.0
2011-09-16,2011,9,2706.0,116.0,2361.0,2766.0,7949.0
2011-09-17,2011,9,2736.0,117.0,2424.0,2812.0,8089.0
2011-09-18,2011,9,2764.0,118.0,2469.0,2823.0,8174.0
2011-09-19,2011,9,2779.0,118.0,2497.0,2815.0,8209.0
2011-09-20,2011,9,2889.0,123.0,2565.0,2875.0,8452.0
2011-09-21,2011,9,2921.0,137.0,2628.0,2903.0,8589.0
2011-09-22,2011,9,2944.0,149.0,2669.0,2903.0,8665.0
2011-09-23,2011,9,2970.0,156.0,2707.0,2889.0,8722.0
2011-09-24,2011,9,2992.0,154.0,2743.0,2875.0,8764.0
2011-09-25,2011,9,3012.0,151.0,2773.0,2859.0,8795.0
2011-09-26,2011,9,3031.0,148.0,2808.0,2848.0,8835.0
2011-09-27,2011,9,3051.0,145.0,2835.0,2838.0,8869.0
2011-09-28,2011,9,3064.0,141.0,2862.0,2827.0,8894.0
2011-09-29,2011,9,3077.0,137.0,2890.0,2814.0,8918.0
2011-09-30,2011,9,3073.0,139.0,2922.0,2804.0,8938.0
2011-10-01,2011,10,3054.0,140.0,2956.0,2792.0,8942.0
2011-10-02,2011,10,3031.0,143.0,2966.0,2779.0,8919.0
2011-10-03,2011,10,3058.0,145.0,2978.0,2766.0,8947.0
2011-10-04,2011,10,3041.0,149.0,2990.0,2753.0,8933.0
2011-10-05,2011,10,3015.0,156.0,3002.0,2740.0,8913.0
2011-10-06,2011,10,2999.0,169.0,3014.0,2735.0,8917.0
2011-10-07,2011,10,2982.0,188.0,3030.0,2722.0,8922.0
2011-10-08,2011,10,2963.0,206.0,3034.0,2710.0,8913.0
2011-10-09,2011,10,2947.0,226.0,3034.0,2697.0,8904.0
2011-10-10,2011,10,2931.0,245.0,3040.0,2685.0,8901.0
2011-10-11,2011,10,2915.0,264.0,3044.0,2672.0,8895.0
2011-10-12,2011,10,2899.0,284.0,3054.0,2663.0,8900.0
2011-10-13,2011,10,2870.0,304.0,3058.0,2648.0,8880.0
2011-10-14,2011,10,2854.0,325.0,3060.0,2635.0,8874.0
2011-10-15,2011,10,2826.0,346.0,3060.0,2628.0,8860.0
2011-10-16,2011,10,2789.0,368.0,3060.0,2670.0,8887.0
2011-10-17,2011,10,2767.0,391.0,3058.0,2657.0,8873.0
2011-10-18,2011,10,2755.0,414.0,3056.0,2644.0,8869.0
2011-10-19,2011,10,2733.0,433.0,3056.0,2653.0,8875.0
2011-10-20,2011,10,2712.0,450.0,3056.0,2641.0,8859.0
2011-10-21,2011,10,2684.0,462.0,3054.0,2628.0,8828.0
2011-10-22,2011,10,2657.0,479.0,3054.0,2625.0,8815.0
2011-10-23,2011,10,2672.0,496.0,3056.0,2625.0,8849.0
2011-10-24,2011,10,2663.0,513.0,3088.0,2633.0,8897.0
2011-10-25,2011,10,2648.0,525.0,3106.0,2643.0,8922.0
2011-10-26,2011,10,2648.0,540.0,3120.0,2658.0,8966.0
2011-10-27,2011,10,2651.0,558.0,3131.0,2680.0,9020.0
2011-10-28,2011,10,2639.0,574.0,3139.0,2680.0,9032.0
2011-10-29,2011,10,2639.0,597.0,3104.0,2675.0,9015.0
2011-10-30,2011,10,2651.0,631.0,3133.0,2703.0,9118.0
2011-10-31,2011,10,2663.0,657.0,3100.0,2708.0,9128.0
2011-11-01,2011,11,2666.0,684.0,3062.0,2735.0,9147.0
2011-11-02,2011,11,2693.0,709.0,3068.0,2769.0,9239.0
2011-11-03,2011,11,2715.0,741.0,3070.0,2786.0,9312.0
2011-11-04,2011,11,2770.0,774.0,3096.0,2807.0,9447.0
2011-11-05,2011,11,2770.0,828.0,3150.0,2882.0,9630.0
2011-11-06,2011,11,2786.0,864.0,3100.0,2986.0,9736.0
2011-11-07,2011,11,2752.0,864.0,3074.0,2827.0,9517.0
2011-11-08,2011,11,2657.0,864.0,3056.0,2776.0,9353.0
2011-11-09,2011,11,2615.0,864.0,3040.0,2728.0,9247.0
2011-11-10,2011,11,2533.0,861.0,3032.0,2715.0,9141.0
2011-11-11,2011,11,2469.0,861.0,3022.0,2690.0,9042.0
2011-11-12,2011,11,2421.0,872.0,3018.0,2675.0,8986.0
2011-11-13,2011,11,2376.0,878.0,3008.0,2658.0,8920.0
2011-11-14,2011,11,2340.0,878.0,3006.0,2640.0,8864.0
2011-11-15,2011,11,2320.0,878.0,3002.0,2625.0,8825.0
2011-11-16,2011,11,2298.0,878.0,3000.0,2610.0,8786.0
2011-11-17,2011,11,2287.0,878.0,3000.0,2596.0,8761.0
2011-11-18,2011,11,2304.0,878.0,3004.0,2653.0,8839.0
